fitzroy_lagoon_to_east_2_20200712_120448905_0006733.jpg, {COTS, 0.9923, 96, 23, 1075, 1249, 1167, 1344},
fitzroy_lagoon_to_east_2_20200712_120448965_0006734.jpg, {COTS, 0.9835, 96, 24, 1076, 1265, 1169, 1367},
fitzroy_lagoon_to_east_2_20200712_120449021_0006735.jpg, {COTS, 0.9971, 96, 25, 1075, 1288, 1164, 1382},
fitzroy_lagoon_to_east_2_20200712_120449077_0006736.jpg, {COTS, 0.9832, 96, 26, 1071, 1310, 1159, 1408},
fitzroy_lagoon_to_east_2_20200712_120449136_0006737.jpg, {COTS, 0.9068, 96, 27, 1066, 1329, 1160, 1433},
fitzroy_lagoon_to_east_2_20200712_120449191_0006738.jpg, {COTS, 0.9805, 96, 28, 1067, 1380, 1156, 1476},
fitzroy_lagoon_to_east_2_20200712_120449252_0006739.jpg, {COTS, 0.9965, 96, 29, 1054, 1406, 1152, 1503},
fitzroy_lagoon_to_east_2_20200712_120449312_0006740.jpg, {COTS, 0.9958, 96, 30, 1046, 1432, 1148, 1529},
fitzroy_lagoon_to_east_2_20200712_120449375_0006741.jpg, {COTS, 0.9965, 96, 31, 1048, 1458, 1144, 1554},
fitzroy_lagoon_to_east_2_20200712_120449436_0006742.jpg, {COTS, 0.9904, 96, 32, 1048, 1482, 1140, 1579},
fitzroy_lagoon_to_east_2_20200712_120449501_0006743.jpg, {COTS, 0.9961, 96, 33, 1042, 1528, 1141, 1628},
fitzroy_lagoon_to_east_2_20200712_120449560_0006744.jpg, {COTS, 0.9926, 96, 34, 1038, 1556, 1140, 1658},
fitzroy_lagoon_to_east_2_20200712_120449615_0006745.jpg, {COTS, 0.9958, 96, 35, 1037, 1590, 1138, 1691},
fitzroy_lagoon_to_east_2_20200712_120449672_0006746.jpg, {COTS, 0.9963, 96, 36, 1036, 1631, 1138, 1727},
fitzroy_lagoon_to_east_2_20200712_120449729_0006747.jpg, {COTS, 0.9907, 96, 37, 1035, 1674, 1137, 1776},
fitzroy_lagoon_to_east_2_20200712_120449783_0006748.jpg, {COTS, 0.9912, 96, 38, 1031, 1725, 1137, 1828},
fitzroy_lagoon_to_east_2_20200712_120449840_0006749.jpg, {COTS, 0.9934, 96, 39, 1027, 1776, 1134, 1882},
